	M19501	M14416	M36557	M08351	M24820	M19107	M04827	M07055	M10364	M11363	M29695	M11955	M29307	M29227	M12084	M10482	M14444	M25147	M29684	M25693	M14002	KR494	M11600	M16690	R2846	M12066	H.pittmaniae	M29400	M21501	M6399	M28853	M28745	M28702	PittEE	M26429	M37982	M19476	M12373	2019	M36606	M16180	F3047	M36605	M37248	M12086	M21639	M10540	M14486	M28801	M10991	M36564	H.massiliensis	M24471	M07572	M10230	M36582	HK386	M11696	NCTC8143	M16386	M21621	M08234	M11818	M12252	M3825	10810	M29331	M23816	M3844	M19080	RdKW20	F3031	M16859	M10210	H.sp._C1	M29197	M11879	H.sputum_genomic	M25364	M28687	M06436	M21127	H.parainfluenzae	H.paraphrohaemolyticus	M15301	M27986	M25342	M27987	PittGG	M16860	M12353	M14079	M14700	M29202	M11900	CGSHiCZ412602	M26026	M12969	M11311	M28888	M28405	M11840	Histophilus_somnus	M29179	86-028NP	M15928	M28770	M09394	M03959	M13539	M07066	M11921	M10178	M05964	M14626	M04828	M29697	M26032	M12178	M04744	M36580	M29658	M3835	M28356	M11908	M29323	R2866
M09394	0.9301053274466614	0.9714361652231012	0.9731490099450578	0.9738134641974338	0.9736031452190707	0.9174143755545923	0.9514252284985573	0.9521059978018052	0.9731498794528755	0.9939394038150579	0.9726999158325393	0.9731599244057151	0.9758736377960303	0.9723930770732938	0.9739044805514525	0.9750045057620745	0.973851775725031	0.9724577731406991	0.9736820349875814	0.9738359012622472	0.9714013880911816	0.9520596933436463	0.9707515583580286	0.9192160935167504	0.9725093295984585	0.9740330922895548	0.8650313129780918	0.972979149534207	0.9191683865244963	0.9734211119865843	0.9703783340458552	0.9719460637563614	0.9725736621693517	0.9720122299091972	0.9733116055289676	0.9732859582062326	0.9198173070218255	0.9730825341329238	0.9714755761538874	0.9731673197489803	0.9730447403399837	0.9725391166387598	0.9739554401678071	0.9714577634423692	0.9737362466003748	0.9196545510511608	0.9520779895824877	0.9526441147340202	0.9732626196816213	0.9783123035307034	0.9555786084247082	0.8676098410986184	0.9717148625682818	0.9734421104313378	0.9716142830664205	0.9731751546764909	0.9196585295396282	0.9732553252724201	0.9741346040958611	0.9165571962350434	0.9175316593866093	0.9792063225332758	0.9189253768993872	0.9737764938378578	0.9754571259063474	0.9769329679321497	0.9732550239014636	0.972685222371931	0.9539753376180593	0.9234075542292715	0.9774265264612872	0.9721376366532177	0.9192153642014871	0.9707511036133384	0.9263907458833813	0.9739280818102107	0.9738235278048757	0.8649620930578267	0.8466732772827574	0.9735971269855047	0.9772618894073016	0.9196765562623597	0.8605488924850557	0.8762446495679916	0.9496082727290056	0.977290685135689	0.9188633817152339	0.9772903813780419	0.9747078596781065	0.9747719382495618	0.9708557706738706	0.9719136873594879	0.9722635077923294	0.9739705095744751	0.9738315425512363	0.9729092783061394	0.9732737156434704	0.973668402082499	0.9721409096689364	0.9707677822723648	0.9724902610385451	0.9738418341256463	0.8454210498211139	0.9736689938098397	0.9740103041202633	0.9726085240363873	0.9738925138445151	1.0	0.9777507773662749	0.9738997808570459	0.9525142998018653	0.9702764309899525	0.9519300809970881	0.9715219421101774	0.9722418586541913	0.9772629213801038	0.9732908723896564	0.9732660668917084	0.9731512750508834	0.9514639545479235	0.9724284932663507	0.972477340915918	0.9747838379262344	0.9750758038069693	0.9738708870562374	0.973496747182393	0.9754756667762677
M03959	0.9303873157312249	0.9700081878556915	0.9737157878757943	0.9740185501320344	0.9737975828824457	0.917008608037584	0.9513484784061228	0.9515315649032037	0.9737611661650464	0.977248443002092	0.9729089465404404	0.973952955842714	0.9762289561084334	0.9712489021899925	0.9738682214379965	0.9738397239895814	0.9746248177635213	0.9725265231364689	0.9733284307338251	0.9743165850619138	0.9709887780399296	0.9515200179378176	0.9713921886302901	0.9195659656477992	0.9720856714387641	0.9746333818956862	0.8661534261082521	0.9731575826703591	0.9188441781458381	0.9739278535167506	0.9697765627012868	0.9719910482627032	0.9735174474914907	0.9711335844149325	0.9739237642773338	0.9740534448062834	0.9195847562380842	0.9732410764936534	0.9700359459108698	0.9736906965014334	0.9742176092779103	0.9731852620052409	0.9733949340732331	0.9707464919996835	0.9745881066661348	0.919343884555185	0.9516519544504957	0.9520932339556785	0.9741867403001715	0.9947826193364582	0.9552588070868014	0.8665334794096797	0.9713242865275243	0.9739487802263673	0.9714322761154082	0.973750390968934	0.9197641031415381	0.9731222083991317	0.9743971343306492	0.9163252391779999	0.917240359516248	0.9800279923827856	0.918895652665672	0.9745399323159231	0.975235634202833	0.9768862472209664	0.9738808060642169	0.9728109666497925	0.9534455814585543	0.9241822012409507	0.9995306706201453	0.9727772181809928	0.9195659656477992	0.9715520888576383	0.926520305948499	0.9742931880590563	0.9743270158096733	0.8655558007798132	0.8471823383733975	0.9733185658312757	0.9772322129765818	0.9190524139533945	0.858692983031974	0.8793270547584434	0.9494169030076304	0.9772679336296345	0.9189632750875958	0.9772982745240474	0.9753012009265281	0.9747479129426083	0.971496280928525	0.9711251901902231	0.9714768324839218	0.973810510426954	0.9743767587491577	0.9713428434304809	0.973918313326028	0.9741930197773175	0.9711947542368864	0.9714342715867679	0.9726182981098058	0.9745381406610759	0.845297358481849	0.9742211715356456	0.9738711730642217	0.971754685998245	0.974485978851155	0.9777507773662749	1.0	0.9738271357527218	0.9520547324762412	0.9709356225026591	0.9514755907736784	0.9710800319494522	0.971337006445544	0.9768891135101333	0.9738313937683577	0.973748122477432	0.9730227612505205	0.9513156868989698	0.9712378783197657	0.972628753764948	0.9744700876487774	0.9753820796237985	0.9744378415504524	0.9742361172668046	0.9759532138944839
M13539	0.9295566635954691	0.9693867079972838	0.9772565280696496	0.978877764094876	0.9782864553595253	0.9171645265429242	0.9532733353339542	0.9547984426873991	0.979193039305276	0.9733539754532863	0.976568807143863	0.97923740811508	0.9717781179455718	0.9727110816647602	0.9989285185931708	0.9704883344093039	0.9786874818983582	0.9694505482755118	0.9888074034239654	0.9799864707296015	0.9700995868760082	0.9538345660674676	0.969516112186962	0.9192305857173043	0.9717762234327741	0.9709553215817269	0.8641713649043737	0.977519113210467	0.9186728547313963	0.9787316318638825	0.9701686167581717	0.970368048079312	0.9790486257107412	0.9721503860371586	0.9770662667240091	0.9709542760837906	0.9189367501779606	0.9884998720834489	0.9689304841214353	0.9771998771664084	0.9778632866572275	0.9684384642076733	0.97109891340876	0.9707507333421096	0.9707798283733821	0.9193879437869823	0.9538806914477117	0.9539655464167359	0.9712074435560454	0.9743158288345135	0.9569782033157372	0.8678020200253597	0.9705485272489546	0.9786534472883778	0.9705796503435842	0.977147649368292	0.9191459260676281	0.9881677065071113	0.9790376494299917	0.9162209359455359	0.9167034780297427	0.9734306165767515	0.9181828332189874	0.9716451088103508	0.971226752269616	0.9734898511030905	0.9769129077070641	0.9772603036167338	0.9548490332687224	0.9232078910400447	0.9733945424947368	0.9688497943544411	0.9192305857173043	0.9694950823943961	0.9264744008894318	0.9786504826499499	0.9786777122577616	0.8645785148056853	0.8502109117233506	0.9886872561608113	0.9730299527440212	0.918831269922872	0.8692895114990247	0.8809295051974202	0.9519540276871945	0.973013727869686	0.9179482099255519	0.9729920996808806	0.9713857791401748	0.9818406386171032	0.9697458605521212	0.9705601542826026	0.9696257710045615	0.9988621358063438	0.9790134956931623	0.9690770526341026	0.97721642930317	0.9784107815958434	0.9720666441295452	0.9696255409941688	0.9769404836402646	0.9714001321396526	0.8475511334891228	0.9793426020639493	0.9793215952768712	0.9714396558676925	0.9789033691509766	0.9738997808570459	0.9738271357527218	1.0	0.954105428251876	0.9695472793570179	0.953708618823083	0.9710245257168106	0.9720671421178794	0.9735079520097686	0.977044820122152	0.9767761359899301	0.97056388431602	0.9529721108668477	0.9725525203351555	0.9770081387564866	0.9710510813767567	0.9718002989806962	0.9800661191664084	0.9696331053808233	0.9723703889315254
M07066	0.9274129942921301	0.9542296556998138	0.9548487833894084	0.9536795098038	0.9532863275730898	0.9132935053724978	0.9693335531396146	0.9972805693770452	0.9551269317375614	0.9527169469333545	0.9542563457488955	0.9546051999044751	0.9532651060398245	0.9534687585976038	0.9540647412742389	0.9516957439143636	0.9531297551271869	0.9536603533320468	0.9540994433437117	0.95320177553569	0.9534244810697927	0.9972149196871243	0.9545647347561237	0.9159720343970392	0.9536058201387765	0.9552226250300878	0.8657654018664849	0.9543743059518366	0.9167999711220102	0.9546316089323452	0.9541251290165079	0.9536695549411869	0.9545906597567971	0.9535027303251248	0.9547187384660354	0.9544039742432034	0.9158133086492523	0.9542447632924269	0.9542914259838085	0.954944947315306	0.9527746427919891	0.9499617319591741	0.9524650661309144	0.9542147667889053	0.9551239258661898	0.9172512455637121	0.9973197108600506	0.9966871795375251	0.9545427187280436	0.951806580607637	0.966475560878703	0.8659165001577454	0.9539380963039302	0.9544591186810604	0.9538975150311452	0.9548707137099275	0.9162420789212875	0.9543513110064735	0.9547898635945389	0.9124384661887901	0.9148277822479177	0.950877472548192	0.9155793231863474	0.9543221923004399	0.9544788248643012	0.9521902629639757	0.9547409974512965	0.9548562673795404	0.9689618620414907	0.9205310237688783	0.9518908847419139	0.9500965929048121	0.9159720343970392	0.9546593867025047	0.927514997280574	0.9544070560405408	0.9543516577670068	0.8619279149283228	0.8477125898703534	0.9542087129622541	0.9521309583283089	0.916133111952566	0.8595347498634199	0.8745365504337079	0.9697639493688501	0.952264630172625	0.9157175382566696	0.9522742256866304	0.9530726428725138	0.9536999654027932	0.954547596794461	0.9542144031243435	0.9523309074240903	0.9540305982310129	0.9550295187163168	0.9546202955335257	0.9547238571493162	0.9545169888434157	0.9535401199509856	0.9544592169537771	0.9540535236362938	0.9551448093286027	0.8430887845887465	0.9545598168487481	0.9543042374303977	0.9536095479701903	0.9544881610368512	0.9525142998018653	0.9520547324762412	0.954105428251876	1.0	0.954522675485742	0.9681580529266213	0.9535055785733129	0.9533957325778628	0.952598140511775	0.9546308894453435	0.9546690433528605	0.9538972865963009	0.9692267268694824	0.9534586927724468	0.9540773680163162	0.9534595937743383	0.9546294093053741	0.9533587375427613	0.9537627353339958	0.9544625685330194
M11921	0.9308323846429489	0.9800420151114531	0.9716071068279193	0.9721622214239395	0.9707186902113767	0.9169401517169525	0.9536011408385631	0.9542534817087801	0.9705138680231588	0.9698652665751148	0.9703341222005899	0.9708753661853192	0.9690204696418093	0.9703285949272582	0.9693849034297004	0.9713203787907475	0.9709079300497212	0.9699905090993937	0.9694695046555771	0.9702506884842338	0.969956162973661	0.954132420567664	0.9869586324698509	0.919339585467728	0.9699495220834207	0.968277100560839	0.8646460339753879	0.970310179475838	0.9184890797867442	0.9701220231550998	0.9781558886721705	0.9695749680259361	0.970094917857001	0.9705037314094059	0.9716396216244104	0.9684108843941803	0.9196252434645871	0.9691055165612854	0.9799912382142708	0.9716889840952136	0.9705279746925125	0.9663645986289954	0.9717823784961108	0.9693182214390103	0.9696641231237483	0.9194595171025906	0.9541544357095725	0.9543171803975329	0.9684261090536017	0.9707785945118241	0.9566878199860162	0.8622072125449303	0.970267304729992	0.9700039928405001	0.97016910061513	0.9715988084588094	0.9199960894218862	0.9695447301152433	0.9707779845230455	0.9167379950106228	0.917255665678455	0.9700375219410972	0.918752341441079	0.9686189671229917	0.9697773878585286	0.9696027619503129	0.9711789877147233	0.970405023449094	0.9552430551248633	0.9237635063104194	0.9706007904711186	0.965964431329067	0.919339585467728	0.9867230001924203	0.9275630398625629	0.9710867958387851	0.9706716492218662	0.8677688714478422	0.8585129145651842	0.9694785545878389	0.9702203013493674	0.9194746443105569	0.8618064103195313	0.8840105957278926	0.9527684869974599	0.9701455638149472	0.9188062287422514	0.9701658890771722	0.9690272031912812	0.9694167389228234	0.9871957075837612	0.9695952603140657	0.9693832175591839	0.9695333165568658	0.970803740601257	0.9704413097699549	0.9717648647992146	0.9709188065660813	0.9703886328176177	0.9872371295985913	0.9709400401358728	0.9697228720532661	0.8455507812920664	0.9718035217749851	0.9702857855765761	0.9705517617489449	0.9708659809452687	0.9702764309899525	0.9709356225026591	0.9695472793570179	0.954522675485742	1.0	0.9537520558296662	0.9704024383809028	0.9704228045771657	0.9701227940505959	0.9707563141546085	0.9712360619568828	0.9674387099491336	0.9533987602233333	0.9702066845180252	0.9709867087441261	0.97186938793009	0.9690512660658033	0.9702379805432498	0.9673760480609661	0.9692531546918268
M10178	0.9282753175385723	0.9530336095174865	0.9535261841093013	0.9527961334684024	0.9536146398845107	0.914150566845608	0.9704419858845355	0.9683920586615387	0.954004139687233	0.9520282691856293	0.9543644055636336	0.9536409576572776	0.9526652922896967	0.9529877800182914	0.9536120009487198	0.9509186949913734	0.9528610090394211	0.9534517372652375	0.9544103328640476	0.9529391157714734	0.9533622446888992	0.968274387085031	0.9534158117616336	0.9171705842516941	0.9520797982899667	0.9532899389530002	0.8668598431199297	0.9542636182923991	0.9174051328978139	0.9536758243003098	0.9531624804758135	0.9530151792027475	0.9544993268633755	0.9529864888160094	0.9533876138563504	0.9536965212369538	0.9164639253930513	0.9544161883764315	0.9529733440792812	0.9535430406860025	0.9530819812514502	0.948473128456202	0.9529409600620911	0.9539356454584875	0.9540021215551426	0.9180074596729975	0.9684273882952875	0.9684836184401275	0.9537792552497563	0.9509657195840944	0.9676969591167629	0.8699897112585101	0.9536870741353249	0.9537564987728501	0.9536415900748095	0.9534793815994697	0.9170961335889067	0.9548285411603115	0.95360496157666	0.9132970145144161	0.9153612049638058	0.9500824493019694	0.9160113586719092	0.9532727728177182	0.953490888434037	0.9515322765053736	0.9535050920084406	0.9537829642999684	0.969793635746619	0.9210376904688675	0.9511277809796532	0.9491250608804557	0.9171736470857468	0.953431827286575	0.9275294208748859	0.9533638209921781	0.9532827578345527	0.8639035526607506	0.854315475329813	0.9544246006557014	0.9513878207030365	0.9167156702902922	0.8635949993837084	0.8791667092058112	0.9709230556622955	0.9512799973864022	0.9163362357997642	0.9512850768120374	0.9519996716853345	0.9528851618534674	0.9532776225868469	0.9538391118868742	0.9519352805936468	0.953669462824115	0.9537156705783517	0.9542653620704435	0.9535664002111306	0.9533632125456668	0.9531265497442654	0.9533507766174614	0.9534618562706948	0.9545106354037779	0.8508036550792705	0.9538949516620026	0.9530484231154178	0.9523441531331935	0.9534738527533323	0.9519300809970881	0.9514755907736784	0.953708618823083	0.9681580529266213	0.9537520558296662	1.0	0.953696222152598	0.9530302204815124	0.9515061191951719	0.9535332024915185	0.9534372925066639	0.9533955840650712	0.97036892452616	0.9530654278522255	0.9534963830520151	0.9531547877226682	0.9529890169498034	0.952893739099213	0.9544501503226311	0.95270808843537
M05964	0.9300556156093663	0.9708452619708111	0.9720677650711183	0.9730575837781854	0.9712708554465868	0.9162933045615923	0.9535356433389571	0.9537899269654841	0.9714841122992321	0.9715203282045314	0.9720141045567707	0.9710712882936201	0.9693503468769266	0.9835790864391817	0.9711698400723938	0.972924897330383	0.9716854974600164	0.9712984388778618	0.971359796577507	0.9717690514410713	0.9813630939783263	0.95313239693513	0.9711056047559798	0.9186016756092131	0.9769436443103652	0.9698087254916057	0.8639298655355395	0.9723290730859908	0.9183583985881972	0.971831123845931	0.970259740030678	0.9763016340200954	0.9710622562925154	0.984176644511572	0.9719149571303006	0.9696077570497037	0.919086508121035	0.971812172404013	0.9705198068311118	0.9720449725761775	0.971485327026107	0.9675902419638466	0.972107535114887	0.9796862416031891	0.9698111098825188	0.9186881070192461	0.9533243979473432	0.9534413081207194	0.9700189715613606	0.9713969871262929	0.9575916642672395	0.8690104166666667	0.9817451811980046	0.9719560073810259	0.9816706158064084	0.9720327190840555	0.9188285031899877	0.9715382535757756	0.9719996334798429	0.9146740120684665	0.9164704557046016	0.9714086425283589	0.9183861147890646	0.9698768927178085	0.9706975230126532	0.9714891545838593	0.9719239759223126	0.9711617026186344	0.9554842865980061	0.9233690132682337	0.9706024772966034	0.9676296010437915	0.9186016756092131	0.971041832063946	0.9269947735550963	0.9724391768164042	0.9724290356662988	0.8651292226356727	0.8449621809650932	0.9713534718492256	0.9712584918498499	0.9184721943160762	0.8702381415396723	0.8805089683299346	0.9525118426515534	0.9711325539311396	0.9180674432828431	0.971097229724378	0.9705660445254773	0.9704857698722166	0.971266018384251	0.9817055105110198	0.9741325887450167	0.97113845743926	0.9722911715309276	0.9705697544359444	0.9718658241720526	0.9720058687360936	0.9839212997378393	0.9712743668275142	0.9709446022012849	0.9697210348466597	0.8479154299283073	0.9724000312220885	0.9732294738727587	0.9759613166369836	0.9724161534002818	0.9715219421101774	0.9710800319494522	0.9710245257168106	0.9535055785733129	0.9704024383809028	0.953696222152598	1.0	0.9843882042452425	0.9709691712487027	0.9720193189489182	0.9719003212506666	0.9702581366066655	0.953212157348662	0.9837809471468237	0.9710802005131391	0.9730846662257219	0.9700916342158977	0.9718217805779691	0.9690003883942058	0.9706115946633151
M14626	0.9304085713164132	0.96964461994077	0.9726452964657127	0.973020600747651	0.9721397652159743	0.9168311874354579	0.9528568008928378	0.9529846466291605	0.971539095265294	0.9722538547453443	0.9715658175477231	0.9707692490550788	0.9704846533774956	0.9965437364970058	0.9721375531513435	0.9729870073866178	0.972031685123156	0.9717439759449127	0.9723513278981193	0.9721007766219778	0.9825480712235182	0.9528808323303433	0.9717536360395818	0.9189063276677137	0.9775117264869084	0.9703096796283004	0.8635101506221349	0.9713896312701641	0.9186124046297769	0.9719307215743225	0.9700094062316285	0.9772126253837556	0.9708892906848109	0.998455718884126	0.9725875074239204	0.9691873190793239	0.9191238953387628	0.972928315445812	0.9695473618322081	0.972551967484456	0.9712774163931633	0.968170517793688	0.9724871134402946	0.9808729062923766	0.9698588034177852	0.9187296114863022	0.9529245319345299	0.9530191365507684	0.969264038847382	0.9720737769607607	0.9565272792523052	0.8674381349858775	0.9833415192032596	0.9720705733776237	0.9831546551788419	0.9726512432709562	0.9189857357096021	0.9727282210694831	0.9722153466805278	0.9160707223450041	0.9167327136170894	0.9719642644747655	0.9185542725108173	0.969367797123057	0.9707062828053288	0.9714933979220896	0.9725936956914341	0.9714151271434353	0.9545407045494129	0.9235737153680924	0.9709260130468266	0.9678566780896196	0.9189063276677137	0.9720068682340632	0.9269640625236848	0.97172162162002	0.9716208194094322	0.8637101741418892	0.8445585984010886	0.9723017667154937	0.9715125254642526	0.9189379311130478	0.8597419226987599	0.8803500195748553	0.9521861009473052	0.9715744392003991	0.9183609906013042	0.9716346619545526	0.9703788403595603	0.9721107037575697	0.9718774989759571	0.982953708249727	0.979883671809796	0.9720501134354866	0.9723222165968174	0.9704626116538134	0.9726131687729668	0.9715683964853336	0.9983441116892505	0.9718634254735229	0.9707276794909804	0.9699405706757972	0.8474958790145036	0.9723352931857515	0.9731260816373495	0.9768825525587208	0.9717134020484459	0.9722418586541913	0.971337006445544	0.9720671421178794	0.9533957325778628	0.9704228045771657	0.9530302204815124	0.9843882042452425	1.0	0.9716634279843728	0.9725618648991545	0.9726326730685187	0.9697474580600411	0.9525023294735359	0.9966642017243761	0.9707982881611317	0.9734448914696112	0.9701107520183291	0.9724097986480299	0.9695573247331347	0.9709736798806801
M04828	0.9303307858957508	0.9702894532483431	0.972724382774323	0.9732804919283181	0.9733847427141599	0.9168471003124635	0.9513049577364954	0.9519961182148708	0.972583160707677	0.9768653186291815	0.9727450159904951	0.9726434313185836	0.9754417886385206	0.9717292417216005	0.9734839577643771	0.9745881521964027	0.9735709714362706	0.9721924177928968	0.9728092637603795	0.9735884485728908	0.9709296429186538	0.9519365920775947	0.9713210566826729	0.9197538990665279	0.9723801430686766	0.9740296013411363	0.8652836579170194	0.9729638030108411	0.9190071124313077	0.972769885598319	0.970131063789152	0.9725117236156131	0.9726375061797807	0.9714656545476855	0.9728884600307571	0.9728008330078148	0.9193886830863703	0.972728911438131	0.9701808538102838	0.9727631625802658	0.9726631196856244	0.9732489175603977	0.9735144972872256	0.9712321866626129	0.9732554638049833	0.9191089090027839	0.9520835230727196	0.9521992782703145	0.9727630972403167	0.9773518036919351	0.9555927810023231	0.8685694753033669	0.9712075441788453	0.9727396912947912	0.9711713885346382	0.9726808300615855	0.9201677663905657	0.9726434236006424	0.9737665699716863	0.9167256612162576	0.9172852959838145	0.9778481743463973	0.918841795004975	0.9726276847020372	0.9755507658107939	0.9950816893062974	0.9728704648858938	0.9720777813074807	0.9534666698445466	0.9238911588592378	0.9765977003947574	0.9727458195198367	0.9197538990665279	0.9714036559296809	0.926787341801359	0.9734002810308965	0.9734333366944188	0.865377403974929	0.8529595015576323	0.9728505561055987	0.9946430608352411	0.9192978284880144	0.862533088522344	0.8782385413917481	0.9496135290501191	0.9952489797744717	0.9188215128223015	0.9952193593876991	0.9746639358687705	0.9737419665790458	0.9713356310080928	0.9714714929707878	0.9714367562782266	0.9734943632698574	0.9737634989200864	0.9724284864978813	0.9729752880209003	0.9731243345629152	0.9714097112012706	0.9714623592334776	0.9722554085716575	0.9733928063105902	0.8447096277711599	0.9730883195894736	0.9734305929750664	0.9727872939876844	0.9733976072486961	0.9772629213801038	0.9768891135101333	0.9735079520097686	0.952598140511775	0.9701227940505959	0.9515061191951719	0.9709691712487027	0.9716634279843728	1.0	0.9728299438594841	0.9727576921709032	0.9722852402000535	0.9511516665988962	0.9716886578606094	0.9722303742409333	0.9741502736700335	0.9740763449107568	0.9737064804897722	0.9727928514527493	0.9745204160406412
M29697	0.930724409530638	0.9705983416149672	0.9988569789767995	0.9797552325611361	0.9783765682777252	0.9171029204186102	0.9533214771419605	0.9542173788244184	0.9849939636361599	0.9729318600613185	0.9809234256053024	0.9783028657466857	0.9724566036857086	0.972763779190581	0.9771436386569791	0.9708144144443271	0.9773560229243909	0.9704569394795398	0.9763781604647295	0.9785857030440617	0.9711953608729245	0.9542587158333795	0.9708479537217891	0.9194109448649204	0.9720361107936815	0.971267618952733	0.863678762464505	0.981084516134817	0.9193089699584216	0.9832114089456256	0.9712459899440465	0.9710654009191172	0.9767277469572149	0.9723926253699496	0.9983416708276283	0.9706371859437044	0.9193032188863621	0.9753947194667323	0.9704918126662448	0.9988438185977953	0.9769108989680206	0.9685558549297302	0.9708137383166555	0.9716958568399022	0.971179885408047	0.920553506957382	0.9542757853818181	0.9543090281591978	0.9706321168536037	0.9737433723701813	0.9580786655990929	0.8647959183673469	0.9716659557872264	0.9835231853570542	0.9715425825935434	0.9988262002358876	0.919467184992452	0.9760546539076927	0.9858754910208597	0.9159099521194911	0.9169840930345167	0.9732241342268024	0.9187619507389577	0.9705866103122971	0.9713748563283895	0.9721136926242954	0.9979796138635558	0.9831201548097542	0.955095957108955	0.9238560000983103	0.9732648438032311	0.9686244271355854	0.9194109448649204	0.9706381309053348	0.9270568903375012	0.9847476969239142	0.985018638585985	0.8652629883604963	0.8522969631151295	0.9762544187409564	0.9724248573771768	0.9191765236995076	0.8595073364249873	0.8788152289395237	0.952633667969518	0.9722778314110055	0.9186109472816548	0.9722745408628342	0.97227679949857	0.9777499269478738	0.9711007892112373	0.9719105463049668	0.9692685510356563	0.9770326186559816	0.9852487591906773	0.9696126362393946	0.9980348022138078	0.9847931890669218	0.9724541109747564	0.9709555668737433	0.9768630193121282	0.971673404952339	0.8466889661840044	0.9834470382574527	0.9862220994540842	0.9719162081624094	0.9849471940095591	0.9732908723896564	0.9738313937683577	0.977044820122152	0.9546308894453435	0.9707563141546085	0.9535332024915185	0.9720193189489182	0.9725618648991545	0.9728299438594841	1.0	0.9977429465822302	0.9702228178430997	0.9528448144585181	0.9725705231486839	0.9769612642184518	0.9713774033384204	0.9713064844997077	0.9788384298564572	0.9696933994431776	0.9719121549421453
M26032	0.9308401496713071	0.9706350131280378	0.9983039954955976	0.9801229485958809	0.9784813407244602	0.9170902197328737	0.9536415526036575	0.9541356287180554	0.9853768253803149	0.9729974563872238	0.9811726780198822	0.9786798867622957	0.9722395158547825	0.97255089285767	0.9771011079519987	0.9711543882993718	0.9774796854266408	0.9703177222405568	0.9760533431249563	0.9788522263264978	0.9714005995441862	0.9542144497368508	0.9712035224419394	0.9192680966380411	0.9721008958044141	0.9716879340253411	0.8633743696416954	0.9815009183203648	0.9191961781976175	0.9841250367359822	0.9712744085756811	0.9707970581264128	0.9767907228873858	0.9723244731448177	0.9984927039804804	0.9708170209097994	0.9194129458601606	0.9753763533490197	0.9708831678931228	0.9980937079312086	0.9774032595870535	0.9692535101979194	0.9710159439402837	0.9715675025310698	0.971245491939553	0.9204144632331425	0.9541945244555549	0.9543610522533239	0.9708112021213428	0.9737306372618595	0.9581036082586203	0.8646514497223936	0.9718826872271777	0.9845653551003686	0.9716898942030192	0.9982591415939918	0.9193068419225011	0.9759170341057372	0.9860882439773591	0.9160904683238753	0.9170376005720206	0.973346110185962	0.9188192165996663	0.9707498424046541	0.9716789031470602	0.9724622995411678	0.9980921557789322	0.9834020638787576	0.9555396143063051	0.9238985395514614	0.973310051335127	0.9687876534518943	0.9192680966380411	0.9710506010858212	0.9270705458780958	0.9851108433707882	0.9853591300556527	0.8650324279999007	0.8472688060610729	0.9758383777049712	0.9726361872854963	0.919158713252296	0.8591533189311205	0.8790919508191645	0.9526855543652184	0.9725955729094795	0.9186972363619328	0.9726090611829981	0.9723937026395044	0.9776971691200211	0.9715698970980817	0.9720335776779381	0.9696875611806571	0.9768618393250905	0.985880022171367	0.9696078232223235	0.9984417693256514	0.984984615176993	0.9724919304533505	0.9713109922293673	0.9773908428537956	0.9717301417077185	0.8462127594393811	0.9840048156805156	0.9867335222559911	0.9720314493014048	0.985135487050535	0.9732660668917084	0.973748122477432	0.9767761359899301	0.9546690433528605	0.9712360619568828	0.9534372925066639	0.9719003212506666	0.9726326730685187	0.9727576921709032	0.9977429465822302	1.0	0.9704938443932827	0.9531942410585523	0.9724930028909963	0.9775701749024988	0.9714359197802065	0.9711801262540468	0.9791235845526527	0.9699846604997362	0.9720533931976607
